ChEBI ID,ChEBI Name,SMILES,PubChem SID
192448,Petunidin 3-(6''-p-coumaroyl-glucoside),O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C1OC=2C(=[O+]C=3C(C2)=C(O)C=C(O)C3)C=4C=C(OC)C(O)=C(O)C4)COC(=O)/C=C/C5=CC=C(O)C=C5,"SID: 85391230
CID: 157009725"
168295,Okanin 4'-O-(2''-O-caffeoyl-6''-O-p-coumaroylglucoside),O1C([C@@H](O)[C@H](O)C(OC(=O)/C=C/C2=CC(O)=C(O)C=C2)[C@@H]1OC3=C(O)C(O)=C(C=C3)C(=O)/C=C/C4=CC(O)=C(O)C=C4)COC(=O)/C=C/C5=CC=C(O)C=C5,"CID: 42607577
SID: 85367485"
174582,Isovestitol,O1CC(CC2=C1C=C(O)C=C2)C3=C(OC)C=C(O)C=C3,"SID: 85373677
CID: 591830"
192421,Cyanidin 3-(6''-(E)-caffeylsambubioside),O(C1C(O)[C@H](O)C(O[C@H]1OC=2C(=[O+]C=3C(C2)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)COC(=O)/C=C/C5=CC(O)=C(O)C=C5)[C@@H]6OC[C@@H](O)C(O)[C@H]6O,"SID: 85391203
CID: 44256747"
184556,Linoside A,O(C1[C@@H](O)[C@H](O)C(O[C@]1(C=2C(O)=C3C(OC(=CC3=O)C4=CC(OC)=C(OC)C=C4)=CC2OC)[H])COC(=O)C)[C@@H]5OC([C@H](O)[C@H](O)C5O)C,"SID: 459094978
CID: 44258391"
192063,Licorice glycoside C1,O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC2=CC=C([C@@H]3OC4=C(C(=O)C3)C=CC(O)=C4)C=C2)CO)[C@@H]5OCC(O)([C@@H]5O)COC(=O)/C=C/C6=CC(OC)=C(O)C=C6,"SID: 85390849
CID: 42607809"
176092,Kaempferol 3-O-alpha-L-rhamnofuranoside,O1C(C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)C(O)C,"CID: 14078178
SID: 85375156"
168708,6-Hydroxyluteolin 7-xylosyl-(1->2)-xyloside,O(C1[C@@H](O)[C@H](O)CO[C@H]1OC2=C(O)C(O)=C3C(OC(=CC3=O)C4=CC(O)=C(O)C=C4)=C2)[C@@H]5OC[C@@H](O)[C@H](O)C5O,"SID: 85367894
CID: 44258515"
188109,Isoscutellarein 4'-methyl ether 8-(2''-sulfatoglucoside),S(OC1[C@@H](O)[C@H](O)C(O[C@H]1OC=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC=C(OC)C=C4)CO)(O)(=O)=O,"SID: 85386945
CID: 44258583"
185766,"7,4'-Dihydroxy-5-methoxyflavanone 7-neohesperidoside-4'-glucoside",O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC2=CC=3OC(CC(=O)C3C(OC)=C2)C4=CC=C(O[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO)C=C4)CO)[C@@H]6OC([C@H](O)C(O)[C@@H]6O)C,"SID: 85384628
CID: 42608058"
179867,Okanin 3'-glucoside,O1C(C(O)C(O)C(O)C1OC=2C(O)=C(C=CC2O)C(=O)/C=C/C3=CC(O)=C(O)C=C3)CO,"SID: 85378886
CID: 14213549"
184526,"7-Hydroxy-5,6-dimethoxyflavone 7-glucoside",O1C(C(O)C(O)C(O)C1OC2=C(OC)C(OC)=C3C(OC(=CC3=O)C4=CC=CC=C4)=C2)CO,"SID: 85383448
CID: 44258410"
139414,"5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-1-benzopyran-3-yl 2-O-hexopyranosylhexopyranoside",C1=CC(=CC=C1C2=C(C(=O)C=3C(=CC(=CC3O2)O)O)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O,"SID: 85339101
CID: 13647412"
185022,Quercetin 7-(6''-acetylglucoside),O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=C(O)C(=O)C3=C(O)C2)C4=CC(O)=C(O)C=C4)COC(=O)C,"SID: 85383912
CID: 44257999"
187188,Lespedeol C,O1CC(C2=C(OC)C(OC)=C(O)C=C2)C(=O)C3=C1C=C(O)C=C3,"SID: 85386038
CID: 14077832"
186799,"Quercetin 7,3',4'-trimethyl ether 3-sulfate",S(OC1=C(OC=2C(C1=O)=C(O)C=C(OC)C2)C3=CC(OC)=C(OC)C=C3)(O)(=O)=O,"SID: 85385653
CID: 44259630"
187273,Isoorientin 6''-O-glucoside,O1C(O[C@@H]2OC([C@@H](O)[C@H](O)C2O)CO)[C@@H](O)[C@H](O)C(O)[C@@]1(C3=C(O)C4=C(OC(=CC4=O)C5=CC(O)=C(O)C=C5)C=C3O)[H],"SID: 85386122
CID: 44257935"
192030,2''-(6-Acetylglucosyl)astragalin,O(C1C(O)C(O)C(OC1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)CO)C5OC(C(O)C(O)C5O)COC(=O)C,"SID: 85390816
CID: 131752828"
179872,Ikarisoside E,O1[C@H]([C@H](O)[C@@H](O)[C@@H](O)[C@@H]1OC2=C(OC3=C(C2=O)C(O)=CC=4OC(C=CC34)(C)C)C5=CC=C(O)C=C5)C,"SID: 85378891
CID: 5481979"
184142,Isokanugin,O1C(C2=CC=3OCOC3C=C2)=C(OC)C(=O)C4=C1C=C(OC)C=C4OC,"SID: 85383088
CID: 386324"
185056,Luteolin 7-[6''-(2-methylbutyryl)glucoside],O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC(O)=C(O)C=C4)COC(=O)C(CC)C,"SID: 85383945
CID: 44258125"
180426,"Hibiscetin 3,8,4'-trimethyl ether",O1C2=C(C(=O)C(OC)=C1C3=CC(O)=C(OC)C(O)=C3)C(O)=CC(O)=C2OC,"CID: 44260037
SID: 85379439"
184854,Pinocembrin 7-apiosyl-(1->5)-apiosyl-(1->2)-glucoside,O([C@@H]1OCC(O)([C@@H]1O)CO[C@@H]2OCC(O)([C@@H]2O)CO)C3[C@@H](O)[C@H](O)C(O[C@H]3OC=4C=C5OC(CC(=O)C5=C(O)C4)C6=CC=CC=C6)CO,"SID: 85383752
CID: 42607862"
175234,"4',5,6,7,8-Pentahydroxy-3'-methoxyflavone",O1C=2C(C(=O)C=C1C3=CC(OC)=C(O)C=C3)=C(O)C(O)=C(O)C2O,"CID: 12146897
SID: 441606183"
184568,Apigenin 7-methyl ether 5-(6''-malonylglucoside),O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C3=C(OC(=CC3=O)C4=CC=C(O)C=C4)C=C(OC)C2)COC(=O)CC(O)=O,"SID: 459094981
CID: 44258355"
185236,Phloretin 2'-O-(6''-O-acetylglucoside),O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C(C(=O)CCC3=CC=C(O)C=C3)=C(O)C=C(O)C2)COC(=O)C,"SID: 85384122
CID: 42607694"
169422,"6-Hydroxykaempferol 3,6-diglucoside 7-glucuronide",O1C(C(O)C(O)C(O)C1OC2=C(OC3OC(C(O)C(O)C3O)C(O)=O)C=C4OC(=C(OC5OC(C(O)C(O)C5O)CO)C(=O)C4=C2O)C6=CC=C(O)C=C6)CO,"CID: 131752149
SID: 85368600"
168393,"5,7,4'-Trihydroxy-3'-C-methylflavone 4'-rhamnoside",O1C([C@H](O)C(O)[C@H](O)[C@@H]1OC2=C(C=C(C=C2)C=3OC=4C(C(=O)C3)=C(O)C=C(O)C4)C)C,"CID: 44257788
SID: 85367582"
186113,Kaempferol 3-(2''-galloyl-alpha-L-arabinopyranoside),O1[C@@H](OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)[C@H](OC(=O)C5=CC(O)=C(O)C(O)=C5)C(O)[C@@H](O)C1,"SID: 85384973
CID: 44258951"
191661,"Quercetin 3,7,4'-O-triglucoside",O1C(C(O)C(O)C(O)C1OC2=C(OC=3C(C2=O)=C(O)C=C(OC4OC(C(O)C(O)C4O)CO)C3)C5=CC(O)=C(OC6OC(C(O)C(O)C6O)CO)C=C5)CO,"SID: 85390449
CID: 74978175"
176168,Isomargaritene,O(C1[C@@H](O)[C@H](O)C(O[C@]1(C2=C(O)C3=C(OC(=CC3=O)C4=CC=C(OC)C=C4)C=C2O)[H])CO)[C@@H]5OC([C@H](O)[C@H](O)C5O)C,"CID: 44257874
SID: 85375232"
191545,"(2R,3R)-3,3',4',7-Tetrahydroxyflavanone 7-O-alpha-L-Rhamnopyranoside",O1C(C(O)C(O)C(O)C1OC2=CC=3OC(C(O)C(=O)C3C=C2)C4=CC(O)=C(O)C=C4)C,"SID: 85390335
CID: 131752847"
185113,5-Hydroxy-7-methoxy-8-C-methylflavanone,O1C(CC(=O)C2=C1C(=C(OC)C=C2O)C)C3=CC=CC=C3,"SID: 85384001
CID: 14078727"
179320,Millinol B,O1CC(CC=2C1=CC(O)=C(C(C)(C)C=C)C2)C3=C(OC)C=C(O)C=C3,"SID: 85378345
CID: 14237675"
186121,"4,2'-Dihydroxy-3,4',6'-trimethoxychalcone 4-glucoside",O1C(C(O)C(O)C(O)C1OC2=C(OC)C=C(C=C2)/C=C/C(=O)C=3C(OC)=CC(OC)=CC3O)CO,"SID: 85384981
CID: 13870532"
169012,Okanin 4-methyl ether 4'-O-(2''-O-caffeoyl-6''-O-acetylglucoside),O1C([C@@H](O)[C@H](O)C(OC(=O)/C=C/C2=CC(O)=C(O)C=C2)[C@@H]1OC3=C(O)C(O)=C(C=C3)C(=O)/C=C/C4=CC(O)=C(OC)C=C4)COC(=O)C,"CID: 42607579
SID: 85368193"
173160,Naringenin 4'-O-glucoside,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC2=CC=C(C3OC=4C(C(=O)C3)=C(O)C=C(O)C4)C=C2)CO,"SID: 85372267
CID: 42607906"
191418,Catechin 5-glucoside,O1C(C(O)C(O)C(O)C1OC=2C=3CC(O)C(OC3C=C(O)C2)C4=CC(O)=C(O)C=C4)CO,"SID: 85390210
CID: 14345560"
191907,"({3,4,5-trihydroxy-6-[3,5,7-trihydroxy-2-(2,4,5-trihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-8-yl]oxan-2-yl}methoxy)sulfonic acid",S(OCC1OC(C(O)C(O)C1O)C=2C=3OC(C(O)CC3C(O)=CC2O)C=4C(O)=CC(O)=C(O)C4)(O)(=O)=O,"SID: 85390694
CID: 131833108"
180780,"Kaempferol 3-(3'',6''-diacetyl-2'',4''-di-p-coumaroylrhamnoside)",O1C(C(OC(=O)/C=C/C2=CC=C(O)C=C2)C(OC(=O)C)C(OC(=O)/C=C\C3=CC=C(O)C=C3)C1OC4=C(OC=5C(C4=O)=C(O)C=C(O)C5)C6=CC=C(O)C=C6)COC(=O)C,"CID: 131750881
SID: 85379791"
140099,acacetin 7-O-[6''-O-glucosyl]-2''-O-(3'''-acetylrhamnosyl)glucoside,C1(=C2C(=CC(=C1)O[C@H]3[C@H](C([C@@H](C(O3)CO[C@H]4[C@H](C([C@@H](C(O4)CO)O)O)O)O)O)O[C@H]5C([C@H]([C@H](C(O5)C)O)OC(C)=O)O)OC(=CC2=O)C6=CC=C(C=C6)OC)O,"SID: 85339780
CID: 137333812"
169390,"6-{4-[3-(3,7-dimethylocta-2,6-dien-1-yl)-6,7-dihydroxy-8-(3-methylbut-2-en-1-yl)-4-oxo-4H-chromen-2-yl]-3-hydroxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(C(O)C(O)C(O)C1OC2=CC(O)=C(C=3OC=4C(C(=O)C3C/C=C(/CCC=C(C)C)\C)=CC(O)=C(O)C4CC=C(C)C)C=C2)C(O)=O,"CID: 131835908
SID: 85368568"
169235,6-C-beta-D-Xylopyranosyl-8-C-alpha-L-arabinopyranosylapigenin,O1[C@](C(O)[C@@H](O)[C@@H](O)C1)(C=2C(O)=C([C@@]3(OC[C@@H](O)[C@H](O)C3O)[H])C(O)=C4C2OC(=CC4=O)C5=CC=C(O)C=C5)[H],"CID: 44257660
SID: 85368413"
137835,Desmosflavone,C=1(C(=C(C2=C(C1C)OC(=CC2=O)C3=CC=CC=C3)O)C)OC,"CID: 369598
SID: 85337547"
72577,coumestans,[*]c1c([*])c([*])c-2c(OC([*])([*])c3c-2oc2c([*])c([*])c([*])c([*])c32)c1[*],SID: 160962918
191468,"3,5,6-Trihydroxy-3',4',7-trimethoxyflavone 3-glucuronide",O1C(OC2=C(OC=3C(C2=O)=C(O)C(O)=C(OC)C3)C4=CC(OC)=C(OC)C=C4)C(O)C(O)C(O)C1C(O)=O,"SID: 85390260
CID: 85364009"
185684,"3,4,5-trihydroxy-6-{[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-4H-chromen-7-yl]oxy}oxane-2-carboxylic acid",O1C(C(O)C(O)C(O)C1CO)C2=C(OC3OC(C(O)C(O)C3O)C(O)=O)C=C4OC(=CC(=O)C4=C2O)C5=CC=C(O)C=C5,"SID: 85384547
CID: 131833489"
197223,Quercetin 3-glucuronide-7-rutinoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(=C(O[C@@H]4OC([C@@H](O)C(O)C4O)C(O)=O)C(=O)C3=C(O)C2)C5=CC(O)=C(O)C=C5)CO[C@@H]6O[C@H]([C@H](O)C(O)C6O)C,"SID: 85395963
CID: 44259254"
197171,Isoliquiritigenin 2'-glucosyl-(1->4)-rhamnoside,O([C@@H]1[C@H](O)C(O)[C@@H](OC1C)OC2=C(C=CC(O)=C2)C(=O)/C=C/C3=CC=C(O)C=C3)[C@@H]4OC([C@@H](O)[C@H](O)C4O)CO,"SID: 85395912
CID: 42607523"
185143,"[2-({4,5-dihydroxy-2-[4-(7-hydroxy-4-oxo-3,4-dihydro-2H-1-benzopyran-2-yl)phenoxy]-6-(hydroxymethyl)oxan-3-yl}oxy)-4-hydroxy-4-[(1H-indole-3-carbonyloxy)methyl]oxolan-3-yl]oxidanesulfonic acid",S(OC1C(O)(COC1OC2C(O)C(O)C(OC2OC3=CC=C(C4OC5=C(C(=O)C4)C=CC(O)=C5)C=C3)CO)COC(=O)C=6C=7C(NC6)=CC=CC7)(O)(=O)=O,"SID: 85384029
CID: 131838618"
197281,"6,7-Dihydroxy-5-methoxyflavanone 7-O-glucoside",O1C(C(O)C(O)C(O)C1OC=2C=C3OC(CC(=O)C3=C(OC)C2O)C4=CC=CC=C4)CO,"SID: 85396020
CID: 42608092"
190104,Gomphrenol 3-methylether 4'-glucuronide,O1C(C(O)C(O)C(O)C1OC2=CC=C(C=3OC=4C(=C(O)C=5OCOC5C4)C(=O)C3OC)C=C2)C(O)=O,"SID: 85388916
CID: 74978460"
166636,Pratensin A,O1C=2C(C(=O)C(OC)=C1C3=CC=C(OC)C=C3)=C(O)C(OC)=C(O)C2OC(=O)/C(/C)=C/C,"SID: 85365876
CID: 15736235"
187290,"Quercetin 3-(2'',3'',4''-triacetylgalactoside)",O1C([C@H](OC(=O)C)C(OC(=O)C)C(OC(=O)C)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)CO,"SID: 85386139
CID: 44259125"
187034,Laricitrin 3-rutinoside-7-glucoside,O1C([C@@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O[C@@H]4OC([C@@H](O)C(O)C4O)CO)C3)C=5C=C(OC)C(O)=C(O)C5)CO[C@@H]6OC([C@H](O)C(O)C6O)C,"SID: 85385886
CID: 70698920"
175933,Demethylnobiletin,O1C=2C(=C(O)C(OC)=C(OC)C2OC)C(=O)C=C1C3=CC(OC)=C(OC)C=C3,"CID: 358832
SID: 85375001"
181620,Apigenin 7-glucuronide,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)C(O)=O,"CID: 5319484
SID: 85380622"
186379,Kaempferol 3-(6''-galloylgalactoside),O1[C@@H]([C@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC=C(O)C=C4)COC(=O)C5=CC(O)=C(O)C(O)=C5,"SID: 85385236
CID: 44258762"
187786,Lonchocarpan,O1CC(CC2=C1C=C(O)C=C2)C=3C(OC)=C(OC)C(O)=CC3OC,"SID: 85386626
CID: 11256023"
184611,"{[6-(5,7-dihydroxy-4-oxo-2-phenyl-4H-chromen-6-yl)-3,4,5-trihydroxyoxan-2-yl]methoxy}sulfonic acid",S(OCC1OC(C(O)C(O)C1O)C2=C(O)C3=C(OC(=CC3=O)C4=CC=CC=C4)C=C2O)(O)(=O)=O,"SID: 85383525
CID: 131833497"
168831,Perfoliatumin B,O1[C@](C(O)[C@@H](O)[C@H](O)C1COC(=O)C2=CC=C(OC)C=C2)(C3=C(O)C4=C(OC(=CC4=O)C5=CC(O)=C(O)C=C5)C=C3O)[H],"CID: 44257965
SID: 85368016"
197162,Quercetol C,O1C(CC(=O)C=2C1=C(C(OC)=CC2OC)/C=C/C(O)(C)C)C3=CC=CC=C3,"SID: 85395903
CID: 42607876"
197133,6-Hydroxyluteoin-7-(6'''-p-coumarylsophoroside),O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC2=C(O)C(O)=C3C(OC(=CC3=O)C4=CC(O)=C(O)C=C4)=C2)CO)[C@@H]5OC([C@@H](O)[C@H](O)C5O)COC(=O)/C=C/C6=CC=C(O)C=C6,"SID: 85395874
CID: 44258493"
192872,"Quercetagetin 3,7-diglucoside",O1C([C@@H](O)C(O)C(O)[C@@H]1OC=2C(=O)C=3C(OC2C4=CC(O)=C(O)C=C4)=CC(O[C@@H]5OC([C@H](O)[C@H](O)C5O)CO)=C(O)C3O)CO,"SID: 85391648
CID: 44259781"
187827,"Herbacetin 8-(2'',3'',4''-triacetylxyloside)",O1[C@@H](OC=2C=3OC(=C(O)C(=O)C3C(O)=CC2O)C4=CC=C(O)C=C4)C(OC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)C1,"SID: 85386667
CID: 44259954"
179856,Coccinoside B,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=C(O)C=CC(O)=C4)CO,"SID: 85378875
CID: 42607844"
140096,isoliquiritigenin 4'-O-glucoside 4-O-apiofuranosyl-(1'''->2''')-glucoside,O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC2=CC=C(C=C2)/C=C/C(=O)C3=C(O)C=C(O[C@@H]4OC([C@@H](O)[C@H](O)C4O)CO)C=C3)CO)[C@@H]5OCC(O)([C@@H]5O)CO,"SID: 85339777
CID: 42607525"
188228,8-Hydroxytricetin 7-glucuronide,O1[C@@H](OC2=C(O)C=3OC(=CC(=O)C3C(O)=C2)C4=CC(O)=C(O)C(O)=C4)C(O)[C@@H](O)[C@H](O)C1C(O)=O,"SID: 85387064
CID: 44258620"
192881,Isorhamnetin 3-(6'''-acetylglucosyl)(1->6)-galactoside,O1C([C@H](O)C(O)C(O)[C@@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(OC)=C(O)C=C4)CO[C@@H]5OC([C@@H](O)C(O)[C@H]5O)COC(=O)C,"SID: 85391657
CID: 44259352"
190843,"6-{[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-methoxy-4-oxo-4H-chromen-3-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(OC2=C(OC3=C(C2=O)C(O)=C(OC)C(O)=C3)C4=CC(O)=C(O)C=C4)C(O)C(O)C(O)C1C(O)=O,"SID: 85389640
CID: 13940613"
189510,Apigenin 7-O-(2G-rhamnosyl)gentiobioside,O(C1C(O)C(O)C(OC1OC=2C=C3OC(=CC(=O)C3=C(O)C2)C4=CC=C(O)C=C4)COC5OC(C(O)C(O)C5O)CO)C6OC(C(O)C(O)C6O)C,"CID: 74977530
SID: 85388328"
191697,8-Hydroxyluteolin 4'-methyl ether 8-glucuronide,O1C(OC=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC(O)=C(OC)C=C4)C(O)C(O)C(O)C1C(O)=O,"SID: 85390485
CID: 14887606"
193246,"5,4'-Dihydroxy-3,7,3'-trimethoxy-8-methylflavone",O1C2=C(C(=O)C(OC)=C1C3=CC(OC)=C(O)C=C3)C(O)=CC(OC)=C2C,"CID: 44259694
SID: 85392020"
136613,Apigenin-6-C-glucosyl-8-C-arabinoside,C1(=C(C(=C(C2=C1OC(=CC2=O)C3=CC=C(C=C3)O[C@@H]4O[C@@H]([C@H]([C@@H]([C@H]4O)O)O)CO)O)C5O[C@@H]([C@H]([C@@H]([C@H]5O)O)O)CO)O)C6O[C@@H]([C@H]([C@@H]6O)O)CO,"CID: 137333732
SID: 85336347"
185816,"5,7,3',4'-Tetrahydroxyflavanone 7-alpha-L-arabinofuranosyl-(1->6)-glucoside",O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C3OC(CC(=O)C3=C(O)C2)C4=CC(O)=C(O)C=C4)CO[C@@H]5O[C@H](C(O)[C@@H]5O)CO,"SID: 85384678
CID: 42607979"
176363,Apigenin glucoside arabinoside,O1C([C@H](O)[C@@H](O)[C@@H]1CO)C=2C(O)=C(C3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)C(O)=C4C2OC(=CC4=O)C5=CC=C(O)C=C5,"CID: 131750832
SID: 85375425"
190096,Quercetin 3-(2''-galloylrhamnoside),O1C([C@H](O)C(O)[C@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@@H]1OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC(O)=C(O)C=C5)C,"SID: 85388908
CID: 44259259"
182202,"3,5-Dihydroxy-2-(4-hydroxyphenyl)-7-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC=2C=C3OC(=C(O)C(=O)C3=C(O)C2)C4=CC=C(O)C=C4)CO,"SID: 85381191
CID: 25203835"
197063,rhamnetin 3-rhamninoside,O([C@@H]1C(O)[C@@H](OC([C@@H]1O)C)OCC2O[C@@H](OC3=C(OC=4C(C3=O)=C(O)C=C(OC)C4)C5=CC(O)=C(O)C=C5)C(O)C(O)[C@H]2O)[C@@H]6OC([C@H](O)[C@H](O)C6O)C,"SID: 85395804
CID: 44259596"
195573,2''-Acetylorientin,O1C(C(OC(=O)C)C(O)C(O)C1CO)C=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC(O)=C(O)C=C4,"CID: 14681460
SID: 85394323"
169517,"6-{[2-(4-{[3-({3,4-dihydroxy-4-[(1H-indole-3-carbonyloxy)methyl]oxolan-2-yl}oxy)-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)-4-oxo-3,4-dihydro-2H-1-benzopyran-7-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O(C1C(O)C(O)C(OC1OC2=CC=C(C3OC4=C(C(=O)C3)C=CC(OC5OC(C(O)C(O)C5O)C(O)=O)=C4)C=C2)CO)C6OCC(O)(C6O)COC(=O)C=7C=8C(NC7)=CC=CC8,"CID: 131838617
SID: 85368695"
191768,Quercetin 3-(4''-acetylrhamnoside) 7-rhamnoside,O1C(C(OC(=O)C)C(O)C(O)C1OC=2C(=O)C=3C(OC2C4=CC(O)=C(O)C=C4)=CC(OC5OC(C(O)C(O)C5O)C)=CC3O)C,"SID: 85390556
CID: 74978214"
190087,Peruvianoside III,O(C1[C@@H](O)[C@@H](O)C(O[C@H]1OC2=C(OC=3C(C2=O)=C(O)C=C(O)C3)C4=CC(O)=C(O)C=C4)CO[C@@H]5OC([C@H](O)C(O)[C@@H]5O)C)[C@@H]6OC([C@@H](O)[C@H](O)C6O)CO,"SID: 85388899
CID: 44259287"
191046,Haploside d,O(C1[C@@H](O)[C@H](O)C(O[C@H]1OC2=C(O)C=3OC(=C(O)C(=O)C3C(O)=C2)C4=CC(OC)=C(O)C=C4)COC(=O)C)[C@@H]5OC([C@H](O)[C@H](O)C5O)C,"SID: 85389841
CID: 44260013"
191975,Isorhamnetin 3-O-[b-L-rhamnofuranosyl-(1->6)-D-glucopyranoside],O1C(C(O)C(O)C1OCC2OC(OC3=C(OC=4C(C3=O)=C(O)C=C(O)C4)C5=CC(OC)=C(O)C=C5)C(O)C(O)C2O)C(O)C,"SID: 85390762
CID: 131752225"
140097,acacetin 7-O-[2'''-O-rhamnosyl]-2''-O-glucosylglucoside,C1(=C2C(=CC(=C1)O[C@H]3[C@H](C([C@@H](C(O3)CO)O)O)O[C@H]4[C@H](C([C@@H](C(O4)CO)O)O)O[C@H]5C([C@H]([C@H](C(O5)C)O)O)O)OC(=CC2=O)C6=CC=C(C=C6)OC)O,"SID: 85339778
CID: 137333811"
186380,Vitexin 4'-O-glucoside-2''-O-rhamnoside,O(C1[C@@H](O)[C@H](O)C(O[C@]1(C=2C=3OC(=CC(=O)C3C(O)=CC2O)C4=CC=C(O[C@@H]5OC([C@@H](O)C(O)C5O)CO)C=C4)[H])CO)[C@@H]6OC([C@H](O)[C@H](O)C6O)C,"SID: 85385237
CID: 44257755"
187838,"6-{[2-(3,4-dihydroxyphenyl)-4-oxo-6,8-bis[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-7-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]-4H-chromen-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",O1C(C(O)C(O)C(O)C1CO)C=2C(OC3OC(C(O)C(O)C3O)C)=C(C4OC(C(O)C(O)C4O)CO)C=5OC(=CC(=O)C5C2OC6OC(C(O)C(O)C6O)C(O)=O)C7=CC(O)=C(O)C=C7,"SID: 85386678
CID: 131833356"
186512,Sagittain B,O(C1[C@@H](OC(=O)C)C(O[C@H](OC2=C(OC=3C(C2=O)=C(O)C=C(O[C@@H]4OC([C@H](O)[C@H](O)C4O)C)C3)C5=CC=C(O)C=C5)[C@H]1O)C)[C@@H]6OC[C@@H](O)[C@H](O)C6O,"SID: 85385367
CID: 44258973"
196631,"5,7-Dihydroxy-3,6,8,2',4',5'-hexamethoxyflavone",O1C=2C(C(=O)C(OC)=C1C=3C(OC)=CC(OC)=C(OC)C3)=C(O)C(OC)=C(O)C2OC,"SID: 85395374
CID: 13942676"
192235,Spinacetin 3-gentiobioside,O1C([C@@H](O)C(O)C(O)[C@H]1OC2=C(OC3=C(C2=O)C(O)=C(OC)C(O)=C3)C4=CC(OC)=C(O)C=C4)CO[C@@H]5OC([C@@H](O)[C@H](O)C5O)CO,"SID: 85391021
CID: 44259791"
91693,"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[(3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)-2-oxanyl]-1-benzopyran-4-one",C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,"SID: 329737936
CID: 6713958"
187850,Tamarixetin 3-O-sulfate,S(OC1=C(OC=2C(C1=O)=C(O)C=C(O)C2)C3=CC(O)=C(OC)C=C3)(O)(=O)=O,"SID: 85386690
CID: 14777890"
168331,Persicogenin 3'-glucoside,O1C([C@@H](O)[C@H](O)C(O)[C@@H]1OC=2C=C(C3OC=4C(C(=O)C3)=C(O)C=C(OC)C4)C=CC2OC)CO,"CID: 42608083
SID: 85367521"
